** CONVERTED FROM ./results/s01/20250814_170147.edf using edfapi 4.2.1.0 Windows   standalone Jun 19 2021 on Thu Aug 14 17:01:48 2025
** DATE: Thu Aug 14 17:01:47 2025
** TYPE: EDF_FILE BINARY EVENT SAMPLE TAGGED
** VERSION: EYELINK II 1
** SOURCE: EYELINK CL
** EYELINK II CL v5.50 Jun 16 2022 (EyeLink 1000 Plus)
** CAMERA: Eyelink GL Version 1.2 Sensor=AC7
** SERIAL NUMBER: CLG-BCD12
** CAMERA_CONFIG: BCD12200.SCD
**

MSG	4294967295 RECCFG CR 1000 2 1 LR
MSG	4294967295 ELCLCFG BTABLER
MSG	4294967295 GAZE_COORDS 0.00 0.00 1919.00 1079.00
MSG	4294967295 THRESHOLDS L 59 209  R 65 206
MSG	4294967295 ELCL_WINDOW_SIZES 160 160 0 0
MSG	4294967295 CAMERA_LENS_FOCAL_LENGTH 38.00 
MSG	4294967295 PUPIL_DATA_TYPE RAW_AUTOSLIP
MSG	4294967295 ELCL_PROC ELLIPSE  (5)
MSG	4294967295 ELCL_EFIT_PARAMS 1.01 4.00  0.15 0.05  0.65 0.65  0.00 0.00 0.30
START	1 	LEFT	RIGHT	SAMPLES	EVENTS
PRESCALER	1
VPRESCALER	1
PUPIL	DIAMETER
EVENTS	GAZE	LEFT	RIGHT	RATE	1000.00	TRACKING	CR	FILTER	2
SAMPLES	GAZE	LEFT	RIGHT	RATE	1000.00	TRACKING	CR	FILTER	2
MSG	0 !MODE RECORD CR 1000 2 1 LR
57	 1269.2	  303.2	 5132.0	  962.5	  595.2	 6254.0
58	 1271.1	  299.6	 5132.0	  962.1	  594.3	 6241.0
59	 1268.9	  299.5	 5131.0	  962.0	  595.7	 6228.0
60	 1265.0	  296.8	 5022.0	  961.8	  597.1	 6225.0
61	 1262.1	  294.7	 4912.0	  962.4	  599.6	 6229.0
62	 1264.0	  294.8	 4819.0	  963.1	  600.7	 6233.0
63	 1265.9	  295.4	 4929.0	  963.4	  601.9	 6236.0
64	 1266.9	  295.4	 5035.0	  962.9	  602.0	 6240.0
65	 1267.0	  294.4	 5121.0	  962.5	  601.9	 6236.0
66	 1267.2	  293.4	 5114.0	  962.9	  601.8	 6229.0
67	 1269.1	  293.5	 5118.0	  963.4	  601.5	 6221.0
68	 1271.2	  294.3	 5125.0	  963.9	  601.6	 6220.0
69	 1273.3	  295.1	 5135.0	  963.9	  601.9	 6218.0
70	 1268.7	  292.3	 5137.0	  963.8	  602.7	 6215.0
71	 1263.5	  289.8	 5141.0	  963.7	  603.1	 6212.0
72	 1258.2	  288.4	 5141.0	  963.9	  602.9	 6210.0
73	 1260.2	  291.4	 5135.0	  964.0	  602.2	 6206.0
74	 1262.8	  293.3	 5120.0	  964.2	  599.8	 6203.0
75	 1265.6	  294.5	 5099.0	  964.2	  597.9	 6199.0
76	 1267.1	  295.0	 5085.0	  964.1	  597.6	 6196.0
77	 1268.4	  297.3	 5092.0	  963.9	  599.1	 6196.0
78	 1269.5	  299.5	 5105.0	  964.0	  600.5	 6199.0
79	 1271.0	  301.5	 5106.0	  964.1	  602.4	 6203.0
80	 1272.7	  301.8	 5081.0	  964.2	  604.2	 6205.0
81	 1267.3	  291.6	 4998.0	  964.2	  604.0	 6206.0
82	 1261.6	  281.3	 4928.0	  964.1	  602.2	 6207.0
83	 1256.2	  270.7	 4869.0	  964.0	  600.7	 6205.0
84	 1258.0	  270.5	 4867.0	  963.8	  602.6	 6204.0
85	 1257.2	  270.6	 4859.0	  963.4	  604.8	 6202.0
86	 1255.2	  270.9	 4847.0	  963.1	  606.8	 6201.0
87	 1253.0	  271.1	 4835.0	  963.2	  604.2	 6202.0
88	 1253.3	  283.8	 4929.0	  963.7	  601.0	 6203.0
89	 1256.8	  294.6	 5029.0	  964.3	  597.8	 6204.0
90	 1260.3	  305.5	 5124.0	  964.7	  598.2	 6206.0
91	 1262.3	  301.9	 5114.0	  964.6	  600.0	 6207.0
EFIX L   52	91	40	 1264.7	  295.3	   5050
SSACC L  92
92	 1262.4	  298.7	 5097.0	  964.6	  601.7	 6208.0
93	 1256.5	  282.8	 5007.0	  964.6	  602.1	 6209.0
94	 1250.5	  268.4	 4923.0	  964.7	  601.2	 6209.0
95	 1251.0	  264.4	 4861.0	  964.8	  600.3	 6209.0
96	 1257.7	  273.2	 4890.0	  964.8	  598.9	 6199.0
97	 1264.3	  281.9	 4904.0	  964.5	  597.5	 6189.0
98	 1259.4	  274.4	 4887.0	  963.4	  598.8	 6185.0
99	 1254.5	  266.8	 4856.0	  962.4	  601.4	 6194.0
100	 1254.6	  267.5	 4900.0	  961.8	  603.6	 6203.0
101	 1259.5	  275.7	 4959.0	  962.2	  603.7	 6205.0
102	 1263.9	  286.2	 5004.0	  962.6	  603.9	 6205.0
103	 1262.9	  288.6	 4974.0	  963.2	  603.9	 6205.0
104	 1261.4	  289.1	 4946.0	  963.6	  603.4	 6204.0
105	 1260.0	  285.4	 4934.0	  964.0	  602.9	 6204.0
106	 1258.8	  282.8	 4946.0	  964.1	  602.3	 6202.0
107	 1258.2	  283.1	 4965.0	  963.7	  601.7	 6200.0
108	 1261.7	  288.8	 5002.0	  963.3	  601.1	 6202.0
109	 1265.5	  293.4	 5029.0	  962.9	  601.2	 6207.0
110	 1265.2	  288.2	 5024.0	  963.0	  601.2	 6210.0
111	 1261.2	  279.5	 5016.0	  962.1	  601.9	 6210.0
112	 1262.9	  279.3	 5024.0	  961.2	  602.5	 6210.0
113	 1268.6	  287.8	 5055.0	  961.1	  604.1	 6215.0
114	 1269.9	  294.0	 5094.0	  961.9	  604.7	 6217.0
115	 1265.3	  291.8	 5118.0	  962.8	  604.9	 6218.0
116	 1260.6	  290.9	 5135.0	  962.9	  603.9	 6215.0
117	 1259.8	  292.2	 5120.0	  963.2	  601.8	 6201.0
118	 1258.9	  283.5	 5072.0	  963.6	  600.1	 6189.0
119	 1254.1	  266.6	 4978.0	  963.9	  598.8	 6179.0
120	 1249.8	  249.8	 4891.0	  963.9	  599.0	 6184.0
121	 1245.3	  245.0	 4835.0	  963.7	  600.3	 6193.0
122	 1244.8	  246.9	 4832.0	  964.0	  601.3	 6200.0
123	 1244.9	  250.7	 4829.0	  964.5	  602.3	 6204.0
124	 1255.9	  265.4	 4906.0	  965.1	  602.2	 6202.0
125	 1267.0	  280.2	 4983.0	  965.1	  602.2	 6200.0
126	 1272.3	  289.5	 5060.0	  964.9	  602.1	 6200.0
127	 1266.8	  276.5	 5050.0	  964.7	  601.2	 6200.0
128	 1260.8	  263.5	 5040.0	  964.5	  600.4	 6200.0
129	 1259.3	  260.5	 5086.0	  964.3	  601.5	 6213.0
130	 1258.0	  266.9	 5142.0	  964.4	  602.6	 6226.0
131	 1257.0	  270.2	 5168.0	  964.5	  603.5	 6232.0
132	 1255.1	  262.8	 5052.0	  964.4	  602.6	 6225.0
133	 1253.4	  255.5	 4935.0	  964.1	  602.0	 6219.0
134	 1252.7	  260.8	 4944.0	  963.7	  601.7	 6219.0
135	 1254.9	  270.5	 5040.0	  963.6	  601.5	 6219.0
136	 1256.1	  279.0	 5130.0	  963.1	  602.4	 6223.0
137	 1255.5	  276.7	 5120.0	  962.1	  603.5	 6228.0
138	 1252.8	  271.4	 5029.0	  961.2	  604.4	 6232.0
139	 1251.2	  269.1	 4942.0	  961.1	  604.8	 6232.0
140	 1250.4	  269.9	 4978.0	  961.6	  605.0	 6232.0
141	 1249.7	  273.5	 5097.0	  962.2	  605.1	 6230.0
142	 1250.2	  274.7	 5219.0	  962.2	  605.1	 6223.0
143	 1252.2	  274.1	 5223.0	  962.5	  604.9	 6216.0
144	 1255.0	  273.5	 5215.0	  962.8	  604.8	 6209.0
145	 1253.3	  272.7	 5201.0	  963.0	  604.8	 6207.0
146	 1250.2	  271.8	 5188.0	  963.1	  604.9	 6213.0
147	 1247.1	  270.9	 5185.0	  963.1	  604.0	 6220.0
148	 1246.9	  271.2	 5181.0	  963.1	  602.9	 6228.0
149	 1246.7	  271.8	 5178.0	  963.2	  602.2	 6228.0
150	 1251.3	  274.6	 5175.0	  963.1	  602.8	 6222.0
151	 1256.1	  277.1	 5153.0	  962.9	  604.3	 6217.0
152	 1261.0	  277.9	 5122.0	  962.7	  605.5	 6211.0
153	 1259.2	  276.4	 5092.0	  962.6	  606.3	 6213.0
154	 1257.4	  274.9	 5088.0	  962.4	  604.2	 6217.0
155	 1254.2	  274.8	 5096.0	  962.2	  602.2	 6222.0
156	 1251.5	  269.7	 5122.0	  962.1	  600.5	 6225.0
157	 1248.5	  264.6	 5144.0	  962.5	  600.4	 6223.0
158	 1246.8	  259.6	 5150.0	  962.9	  600.1	 6216.0
159	 1249.3	  263.5	 5139.0	  963.1	  599.5	 6208.0
160	 1252.2	  267.3	 5128.0	  963.0	  599.0	 6204.0
161	 1255.1	  272.5	 5127.0	  962.7	  598.4	 6203.0
162	 1255.3	  275.0	 5127.0	  962.4	  598.0	 6201.0
163	 1254.6	  275.9	 5125.0	  962.2	  599.1	 6196.0
164	 1253.7	  275.5	 5138.0	  962.2	  600.3	 6193.0
165	 1252.7	  274.8	 5160.0	  962.1	  601.1	 6192.0
166	 1252.5	  275.8	 5184.0	  962.1	  600.7	 6195.0
167	 1252.1	  278.6	 5172.0	  961.9	  600.0	 6199.0
168	 1251.6	  280.5	 5130.0	  961.7	  599.7	 6203.0
169	 1251.1	  273.5	 5091.0	  961.7	  601.5	 6206.0
170	 1250.5	  264.6	 5073.0	  962.0	  603.6	 6203.0
171	 1250.2	  256.7	 5064.0	  962.2	  605.6	 6197.0
172	 1249.9	  262.1	 5052.0	  962.6	  605.4	 6191.0
173	 1250.0	  267.5	 5040.0	  962.9	  605.1	 6188.0
174	 1250.1	  272.0	 5067.0	  963.2	  603.9	 6187.0
175	 1252.0	  270.3	 5095.0	  963.2	  602.7	 6193.0
176	 1254.0	  266.7	 5069.0	  963.3	  600.9	 6199.0
177	 1255.2	  263.7	 5052.0	  963.5	  600.3	 6207.0
178	 1254.5	  263.1	 5040.0	  963.4	  601.5	 6209.0
179	 1253.8	  264.3	 5081.0	  962.7	  603.4	 6208.0
180	 1253.5	  262.2	 4993.0	  962.1	  603.0	 6199.0
181	 1252.9	  258.5	 4902.0	  961.1	  600.7	 6190.0
182	 1250.8	  254.8	 4811.0	  960.7	  598.5	 6183.0
183	 1249.0	  253.7	 4813.0	  960.2	  598.5	 6184.0
184	 1247.5	  252.4	 4816.0	  959.8	  599.1	 6185.0
185	 1244.1	  251.1	 4820.0	  959.4	  600.2	 6189.0
186	 1240.7	  249.1	 4824.0	  959.3	  601.5	 6194.0
187	 1238.8	  248.4	 4824.0	  959.6	  602.3	 6205.0
188	 1240.1	  250.6	 4865.0	  960.0	  601.4	 6212.0
189	 1240.9	  253.5	 4888.0	  960.1	  600.3	 6217.0
190	 1240.3	  256.3	 4911.0	  960.1	  600.9	 6217.0
191	 1247.0	  267.5	 4966.0	  960.1	  602.6	 6207.0
192	 1254.3	  278.7	 5041.0	  960.1	  602.9	 6198.0
193	 1262.1	  284.8	 5116.0	  960.7	  601.5	 6189.0
194	 1262.5	  279.6	 5089.0	  961.1	  601.7	 6190.0
195	 1261.9	  275.8	 5061.0	  961.0	  603.3	 6186.0
196	 1258.4	  277.2	 5033.0	  960.5	  604.9	 6180.0
197	 1254.8	  276.5	 4968.0	  960.4	  604.8	 6181.0
198	 1252.0	  274.2	 4904.0	  960.8	  604.8	 6187.0
199	 1251.5	  272.0	 4921.0	  961.5	  603.6	 6193.0
200	 1251.3	  267.5	 5004.0	  961.9	  602.5	 6193.0
201	 1247.0	  259.0	 5063.0	  962.3	  600.9	 6192.0
202	 1243.9	  250.5	 4980.0	  962.1	  600.3	 6192.0
203	 1240.8	  246.1	 4887.0	  961.7	  600.0	 6195.0
204	 1242.1	  247.6	 4818.0	  961.3	  600.2	 6199.0
205	 1248.5	  263.3	 4899.0	  960.9	  600.4	 6204.0
206	 1255.0	  279.0	 4988.0	  960.7	  600.6	 6204.0
207	 1261.6	  289.6	 5105.0	  960.6	  601.0	 6204.0
208	 1261.4	  287.2	 5128.0	  960.5	  601.5	 6203.0
209	 1260.8	  284.8	 5147.0	  961.3	  601.8	 6203.0
210	 1257.7	  277.9	 5126.0	  962.0	  602.0	 6201.0
211	 1253.9	  269.9	 5095.0	  962.8	  602.2	 6199.0
212	 1250.5	  261.8	 5068.0	  962.9	  602.8	 6206.0
213	 1248.1	  260.8	 5054.0	  963.0	  603.2	 6215.0
214	 1247.3	  258.8	 4972.0	  963.0	  603.5	 6214.0
215	 1246.8	  256.9	 4889.0	  962.9	  603.3	 6204.0
216	 1247.2	  257.0	 4921.0	  962.5	  603.3	 6193.0
217	 1246.7	  259.1	 5035.0	  962.0	  605.5	 6207.0
218	 1245.9	  261.1	 5149.0	  961.7	  607.7	 6221.0
219	 1244.9	  258.3	 5050.0	  962.0	  608.4	 6229.0
220	 1244.9	  254.4	 4950.0	  961.7	  606.5	 6221.0
221	 1245.4	  255.2	 4863.0	  961.1	  604.7	 6214.0
222	 1244.7	  256.6	 4867.0	  961.5	  604.2	 6212.0
223	 1243.9	  257.9	 4862.0	  962.5	  604.1	 6207.0
224	 1242.7	  254.6	 4845.0	  963.2	  604.3	 6201.0
225	 1242.9	  265.8	 4942.0	  963.0	  604.7	 6196.0
226	 1248.0	  277.3	 5047.0	  962.9	  603.6	 6196.0
227	 1253.2	  290.0	 5156.0	  963.0	  602.3	 6197.0
228	 1256.5	  291.3	 5161.0	  963.0	  602.1	 6200.0
229	 1254.2	  285.9	 5170.0	  963.0	  603.1	 6201.0
230	 1251.7	  279.4	 5174.0	  962.9	  604.4	 6202.0
231	 1246.7	  266.4	 5065.0	  962.7	  604.7	 6202.0
232	 1243.2	  259.9	 4952.0	  962.0	  605.0	 6207.0
233	 1241.1	  259.4	 4872.0	  961.4	  605.2	 6210.0
234	 1245.3	  266.0	 4922.0	  961.1	  605.5	 6210.0
235	 1249.7	  275.1	 5036.0	  961.3	  605.8	 6205.0
236	 1253.0	  276.3	 5116.0	  961.5	  606.1	 6203.0
237	 1251.8	  275.1	 5070.0	  961.6	  605.5	 6201.0
238	 1249.1	  272.5	 4962.0	  961.7	  604.3	 6200.0
239	 1248.6	  271.8	 4839.0	  961.8	  603.4	 6198.0
240	 1250.9	  273.3	 4825.0	  962.0	  603.4	 6198.0
241	 1253.7	  273.7	 4908.0	  962.3	  603.4	 6199.0
242	 1254.3	  274.1	 5005.0	  962.6	  603.3	 6198.0
243	 1254.9	  278.4	 5095.0	  962.8	  603.0	 6196.0
244	 1255.0	  282.7	 5079.0	  962.9	  602.9	 6194.0
245	 1253.2	  286.9	 5054.0	  963.1	  602.8	 6194.0
246	 1251.8	  285.0	 5042.0	  962.9	  603.0	 6195.0
247	 1250.5	  281.3	 5039.0	  962.7	  603.6	 6197.0
248	 1251.5	  274.7	 5045.0	  962.3	  604.2	 6199.0
249	 1252.6	  269.9	 5084.0	  962.2	  603.0	 6196.0
250	 1253.7	  266.1	 5123.0	  963.2	  601.6	 6193.0
251	 1253.6	  265.2	 5165.0	  964.0	  600.0	 6188.0
252	 1252.8	  271.9	 5169.0	  964.7	  599.8	 6187.0
253	 1252.0	  279.3	 5158.0	  964.6	  599.9	 6190.0
254	 1251.3	  286.6	 5154.0	  964.6	  600.7	 6195.0
255	 1250.5	  286.2	 5151.0	  964.7	  601.5	 6196.0
256	 1247.9	  284.5	 5094.0	  965.1	  602.3	 6191.0
257	 1245.7	  280.0	 4986.0	  965.4	  602.7	 6187.0
258	 1244.2	  271.0	 4855.0	  965.7	  603.0	 6186.0
259	 1244.7	  263.3	 4793.0	  965.9	  600.8	 6186.0
260	 1245.2	  256.4	 4769.0	  966.1	  598.5	 6190.0
261	 1247.5	  254.5	 4768.0	  966.3	  598.1	 6196.0
262	 1249.7	  253.1	 4766.0	  966.2	  600.1	 6202.0
263	 1248.4	  254.2	 4767.0	  966.1	  600.8	 6203.0
264	 1244.8	  264.4	 4851.0	  966.1	  599.6	 6202.0
265	 1240.5	  274.1	 4936.0	  966.1	  598.6	 6201.0
266	 1239.5	  283.3	 5050.0	  966.0	  599.4	 6202.0
267	 1241.6	  291.8	 5084.0	  965.9	  601.5	 6202.0
268	 1244.5	  300.3	 5120.0	  965.9	  603.3	 6195.0
269	 1248.6	  307.8	 5135.0	  966.0	  602.8	 6187.0
270	 1250.2	  306.0	 5146.0	  966.2	  600.8	 6186.0
271	 1252.3	  300.7	 5145.0	  966.4	  598.8	 6191.0
272	 1253.2	  296.3	 5136.0	  965.8	  598.7	 6197.0
273	 1252.5	  293.3	 5129.0	  965.0	  599.4	 6199.0
274	 1250.2	  293.8	 5132.0	  964.7	  600.2	 6200.0
275	 1247.7	  290.8	 5135.0	  965.4	  599.6	 6200.0
276	 1245.7	  284.5	 5139.0	  965.9	  598.1	 6200.0
277	 1245.0	  278.4	 5141.0	  965.8	  598.1	 6199.0
278	 1244.4	  275.7	 5136.0	  965.5	  599.5	 6196.0
279	 1244.4	  275.7	 5110.0	  965.4	  600.0	 6193.0
280	 1244.0	  277.5	 5081.0	  965.7	  599.0	 6190.0
EFIX R   9	280	272	  963.0	  598.3	   6226
SSACC R  281
281	 1243.6	  281.0	 5059.0	  965.9	  599.6	 6191.0
282	 1244.5	  285.5	 5048.0	  966.2	  600.6	 6194.0
283	 1245.3	  288.2	 5034.0	  966.3	  601.2	 6192.0
284	 1245.6	  288.4	 4969.0	  966.8	  600.2	 6189.0
285	 1244.5	  286.9	 4912.0	  966.9	  601.8	 6195.0
286	 1244.0	  284.1	 4923.0	  966.2	  603.8	 6205.0
287	 1243.1	  280.5	 4986.0	  962.6	  603.7	 6212.0
288	 1242.1	  271.7	 4946.0	  957.7	  599.9	 6209.0
289	 1241.1	  264.3	 4844.0	  952.0	  594.7	 6204.0
290	 1240.9	  258.2	 4742.0	  947.2	  591.6	 6201.0
291	 1240.9	  257.9	 4733.0	  942.0	  588.6	 6199.0
292	 1233.1	  249.7	 4714.0	  935.5	  585.9	 6199.0
293	 1227.9	  241.8	 4696.0	  929.2	  583.1	 6203.0
294	 1225.2	  234.0	 4698.0	  922.7	  582.0	 6205.0
295	 1230.2	  234.2	 4709.0	  916.2	  582.5	 6208.0
296	 1222.8	  233.5	 4700.0	  910.2	  583.1	 6213.0
297	 1214.5	  232.4	 4681.0	  905.5	  583.7	 6220.0
298	 1205.4	  230.5	 4662.0	  903.7	  583.6	 6228.0
299	 1206.7	  228.6	 4656.0	  903.1	  583.5	 6222.0
300	 1206.3	  227.2	 4649.0	  902.8	  583.4	 6216.0
301	 1207.9	  226.5	 4650.0	  902.6	  582.1	 6209.0
302	 1210.5	  222.5	 4662.0	  904.0	  580.7	 6209.0
ESACC R  281	302	22	  965.9	  599.6	  904.0	  580.7	   1.91	    182
SFIX R   303
303	 1215.6	  218.5	 4724.0	  905.6	  579.1	 6210.0
304	 1219.4	  219.8	 4778.0	  907.4	  578.9	 6211.0
305	 1221.7	  225.3	 4793.0	  909.0	  578.7	 6216.0
306	 1220.2	  231.0	 4760.0	  910.6	  578.8	 6220.0
307	 1220.4	  231.5	 4769.0	  912.3	  578.6	 6223.0
308	 1220.6	  232.4	 4812.0	  912.8	  578.3	 6222.0
309	 1224.2	  233.0	 4827.0	  913.2	  577.9	 6219.0
310	 1225.8	  231.1	 4793.0	  913.1	  577.2	 6216.0
311	 1227.6	  228.8	 4760.0	  912.9	  576.6	 6214.0
312	 1227.3	  226.4	 4758.0	  912.5	  578.2	 6220.0
313	 1227.6	  226.6	 4764.0	  912.1	  580.5	 6227.0
ESACC L  92	313	222	 1262.4	  298.7	 1227.6	  226.6	   2.43	    189
SFIX L   314
314	 1228.0	  228.4	 4804.0	  911.6	  581.0	 6228.0
315	 1228.4	  230.2	 4841.0	  911.2	  579.3	 6222.0
316	 1230.3	  231.9	 4888.0	  910.9	  577.6	 6222.0
317	 1231.8	  231.2	 4901.0	  911.9	  579.2	 6225.0
318	 1229.2	  229.6	 4836.0	  912.9	  580.9	 6228.0
319	 1225.2	  227.9	 4759.0	  914.0	  582.6	 6226.0
320	 1221.6	  226.6	 4687.0	  914.1	  581.4	 6220.0
321	 1222.1	  226.2	 4705.0	  914.2	  580.2	 6212.0
322	 1221.7	  225.7	 4722.0	  914.3	  579.1	 6204.0
323	 1221.6	  226.2	 4729.0	  914.2	  579.4	 6209.0
